video_id,comment_text,predicted_label,confidence,prob_positive,prob_neutral,prob_negative,like_count,reply_count,overall_sentiment_score,positive_percent,neutral_percent,negative_percent,analyzed_at
oP_EYxhNhXk,"Both limousines are amazing to drive😊",positive,0.6315,0.6315,0.0865,0.2819,0,2,44,44,0,56,2026-04-15T11:01:49.935Z
oP_EYxhNhXk,"Both these cars are confused. They are based on regular sedans but have been modified for chauffer use for India and China. So if these are cars are meant to be primarily chauffer driven, why have THR",negative,0.9865,0.0129,0.0006,0.9865,1,2,44,44,0,56,2026-04-15T11:01:49.935Z
oP_EYxhNhXk,"Improve camera quality,it doesn't give justice to your content!!",negative,0.7977,0.2005,0.0018,0.7977,0,2,44,44,0,56,2026-04-15T11:01:49.935Z
oP_EYxhNhXk,"Good looking alloys are a must here on 5 Series. The ones shown here just feels so off.",negative,0.7308,0.2664,0.0028,0.7308,0,2,44,44,0,56,2026-04-15T11:01:49.935Z
oP_EYxhNhXk,"When ride quality is better in one, it is the better car; especially when chauffeured! Pillow, soft-close & boss-mode to push a seat do not all add up to negate this shortcoming. Not to mention, the d",positive,0.7021,0.7021,0.0020,0.2958,0,2,44,44,0,56,2026-04-15T11:01:49.935Z
oP_EYxhNhXk,"tf is wrong with 5 series' alloys",negative,0.9237,0.0745,0.0017,0.9237,1,2,44,44,0,56,2026-04-15T11:01:49.935Z
oP_EYxhNhXk,"No inbuilt sunshades in a chauffeur driven limo worth 1 cr????😮??!?",negative,0.9223,0.0765,0.0012,0.9223,0,2,44,44,0,56,2026-04-15T11:01:49.935Z
oP_EYxhNhXk,"The road presence of Bmw cars is insane 😎 but yeh i still go for the previous gen design elements for 5 series",positive,0.5699,0.5699,0.0049,0.4252,0,2,44,44,0,56,2026-04-15T11:01:49.935Z
oP_EYxhNhXk,"The E class looks 100 times better and is more plush from inside. Don't give a crap about performance as we hardly use it in congested cities.",negative,0.5421,0.4552,0.0027,0.5421,1,2,44,44,0,56,2026-04-15T11:01:49.935Z
oP_EYxhNhXk,"Owning Honda City and watching this comparison 🤡🥲",negative,0.9597,0.0391,0.0012,0.9597,0,2,44,44,0,56,2026-04-15T11:01:49.935Z
oP_EYxhNhXk,"Will BMW still get the 6GT ?",positive,0.4417,0.4417,0.1538,0.4045,0,2,44,44,0,56,2026-04-15T11:01:49.935Z
oP_EYxhNhXk,"50 fps nice : )",positive,0.4241,0.4241,0.1945,0.3814,1,2,44,44,0,56,2026-04-15T11:01:49.935Z
oP_EYxhNhXk,"7:50 how do you brush off seat ventilation point so easily? it’s a need in our climate. In an 80L car it’s shocking.",negative,0.6925,0.3051,0.0025,0.6925,11,2,44,44,0,56,2026-04-15T11:01:49.935Z
oP_EYxhNhXk,"No Sunshades a deal breaker for me",negative,0.7562,0.2411,0.0027,0.7562,0,2,44,44,0,56,2026-04-15T11:01:49.935Z
oP_EYxhNhXk,"Projector LED lights should come as standard",positive,0.5528,0.5528,0.0093,0.4379,1,2,44,44,0,56,2026-04-15T11:01:49.935Z
oP_EYxhNhXk,"5 series looks so bad, even the new 7 series kinda grew on me but this is just objectively bad compared to previous gens. Also what's up with those touch controls for AC and other important functions,",negative,0.9905,0.0088,0.0007,0.9905,2,2,44,44,0,56,2026-04-15T11:01:49.935Z
oP_EYxhNhXk,"What about the engine?",negative,0.5240,0.4148,0.0612,0.5240,0,2,44,44,0,56,2026-04-15T11:01:49.935Z
oP_EYxhNhXk,"No ventilation for seats in merc😂😂😂😂😂😂😂😂",negative,0.8905,0.1071,0.0024,0.8905,0,2,44,44,0,56,2026-04-15T11:01:49.935Z
oP_EYxhNhXk,"How performance compared to Toyota Camry ?",positive,0.4332,0.4332,0.1559,0.4109,0,2,44,44,0,56,2026-04-15T11:01:49.935Z
oP_EYxhNhXk,"New 5 series in other Countries 🗿🗿 New 5 series in india 🤡🤡",negative,0.8645,0.1336,0.0019,0.8645,0,2,44,44,0,56,2026-04-15T11:01:49.935Z
oP_EYxhNhXk,"5 series is better than E class now and bmw is giving competition to mercedes in this segment but the old E class and best was the last to last generation was so beautiful and classy but now bmw is be",negative,0.5049,0.4922,0.0030,0.5049,1,2,44,44,0,56,2026-04-15T11:01:49.935Z
oP_EYxhNhXk,"Jab tata safari aur Mahindra XUV 700 me 35 lakh me ventilated seats aane lagegi tab ye 90 lacs ki gaadiya koi nahi lega😅",negative,0.6046,0.3866,0.0088,0.6046,0,2,44,44,0,56,2026-04-15T11:01:49.935Z
oP_EYxhNhXk,"I wish you happy Diwali",positive,0.4169,0.4169,0.2278,0.3553,1,2,44,44,0,56,2026-04-15T11:01:49.935Z
oP_EYxhNhXk,"I believe in term of exterior design the all new 2025 audi a6 sedan looks the best👀❗️",positive,0.8230,0.8230,0.0033,0.1737,0,2,44,44,0,56,2026-04-15T11:01:49.935Z
oP_EYxhNhXk,"This BMW is way better!",positive,0.5668,0.5668,0.0674,0.3658,4,2,44,44,0,56,2026-04-15T11:01:49.935Z
oP_EYxhNhXk,"My tata harrier top model and xuv700 Ax7 L are more value for money than these two",negative,0.5031,0.4932,0.0037,0.5031,9,2,44,44,0,56,2026-04-15T11:01:49.935Z
oP_EYxhNhXk,"The design of the individual elements is certainly better in the BMW than in its rival, but the Mercedes is much better proportioned and looks more elegant.",positive,0.9236,0.9236,0.0015,0.0750,0,2,44,44,0,56,2026-04-15T11:01:49.935Z
oP_EYxhNhXk,"BMW MAKES SMILE ON HIS FACE 😈😅😊",positive,0.7025,0.7025,0.0219,0.2757,0,2,44,44,0,56,2026-04-15T11:01:49.935Z
oP_EYxhNhXk,"So glad I booked the E Class LWB!! last year I had bought the C Class but it's suspension is very soft and the car touches on all speed bumps, pretty annoying and disheartening and since the car's gon",positive,0.7603,0.7603,0.0018,0.2379,0,2,44,44,0,56,2026-04-15T11:01:49.935Z
oP_EYxhNhXk,"Why's he saying V instead of W?",negative,0.8670,0.1290,0.0040,0.8670,0,2,44,44,0,56,2026-04-15T11:01:49.935Z
oP_EYxhNhXk,"Bhaisaab ye steering is nice and “progressive”…………arthaath?",negative,0.6726,0.3075,0.0199,0.6726,0,2,44,44,0,56,2026-04-15T11:01:49.935Z
oP_EYxhNhXk,"what happened to bmw 5 series",negative,0.6292,0.3406,0.0302,0.6292,0,2,44,44,0,56,2026-04-15T11:01:49.935Z
oP_EYxhNhXk,"most decent features are removed when these come to india and rates are jacked up...the worst tyres and suspension ads etc...",negative,0.9386,0.0602,0.0012,0.9386,0,2,44,44,0,56,2026-04-15T11:01:49.935Z
oP_EYxhNhXk,"It's actually a bad thing to not having ventilated seats in a 80 lac rs cars, where here we're getting it in a 20 lac rs cars too. Merc should think of it. It's true that this is mostly chauffeur driv",negative,0.9196,0.0791,0.0013,0.9196,0,2,44,44,0,56,2026-04-15T11:01:49.935Z
oP_EYxhNhXk,"why the potato camera shots in betweeen",negative,0.8717,0.1183,0.0101,0.8717,0,2,44,44,0,56,2026-04-15T11:01:49.935Z
oP_EYxhNhXk,"When you're rich and want a nice boring car 🥲",negative,0.7326,0.2535,0.0139,0.7326,1,2,44,44,0,56,2026-04-15T11:01:49.935Z
oP_EYxhNhXk,"Anyday e class is best buy option hands down",positive,0.8928,0.8928,0.0062,0.1010,0,2,44,44,0,56,2026-04-15T11:01:49.935Z
oP_EYxhNhXk,"Unless you live in Jammu, you dont need heated seats. It is stupid to keep expecting it. Cooled seats are a must for an E class and that is a shocking omission",negative,0.7428,0.2550,0.0022,0.7428,0,2,44,44,0,56,2026-04-15T11:01:49.935Z
oP_EYxhNhXk,"Audi a6;is already perfect with high profile tyres ,sparw wheel inbuilt --- omly miss is hybrid powertrain",negative,0.5189,0.4784,0.0027,0.5189,0,2,44,44,0,56,2026-04-15T11:01:49.935Z
Mw2BM8WhTqo,"It is your final chance to secure your tickets for the Creator Golf Club Championship before they're gone FOREVER, get them here - https://bit.ly/4c2UI2C Check out Takomo here - https://takomogolf.com",positive,0.8841,0.8841,0.0014,0.1144,21,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"Randino, you look fantastic, buddy! You’ve surely shed those last few pounds because you appear slim in this picture, well done!",positive,0.9805,0.9805,0.0012,0.0183,698,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"Randy looking trim fair play",positive,0.4431,0.4431,0.1639,0.3930,700,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"Freeze and bulldog may be my new favourite duo",positive,0.9475,0.9475,0.0018,0.0507,338,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"This is probably the most fit in relaxed collab I seen in big wedge",positive,0.9726,0.9726,0.0011,0.0263,187,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"Damn, I have never seen Randy this slim.",negative,0.7225,0.2694,0.0081,0.7225,390,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"One day we’ll get a vid with all 6",positive,0.4922,0.4922,0.1323,0.3755,257,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"jimmy sending it round the corners with cal is funny af",positive,0.8095,0.8095,0.0019,0.1886,89,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"Loved watching jimmy terrify all of YouTube golf in these buggies 😂😂😂😂😂",positive,0.6715,0.6715,0.0045,0.3240,179,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"Harry and cal scramble vs bullard wud be a hell of a game",positive,0.9324,0.9324,0.0014,0.0661,99,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"Randy looks like a different person respect",positive,0.5941,0.5941,0.0126,0.3933,89,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"Josh n Harry truly missed out what a video barrel of laughter through out video, never get in golf cart with Jimmy 😂😂 poor frezzy 1 of the best videos I reckon well done everyone 👍",positive,0.9820,0.9820,0.0012,0.0168,42,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"Go on Randisney, lost about 15kg over Christmas",positive,0.6419,0.6419,0.0044,0.3536,67,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"You guys need a more big wedge type channel. An hour in the range filmed before a full filming session would be awesome",negative,0.5274,0.4694,0.0031,0.5274,17,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"Its like a continuation of the masters weekend, maybe with a very slight drop of quality but still great",positive,0.9735,0.9735,0.0011,0.0254,54,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"I love Jimmy !! Such a funny, likeable geezer.",positive,0.9822,0.9822,0.0013,0.0165,19,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"Randino you look great mate! Definitely lost those final lbs cause ur looking slim in this one big ups!",positive,0.9620,0.9620,0.0012,0.0368,51,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"Randy looking slimmer than ever",negative,0.5891,0.4061,0.0047,0.5891,33,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"40:04 The look on his face after he started sliding 😂 Brother was flirting with disaster in that cart",negative,0.7419,0.2557,0.0024,0.7419,6,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"Seb’s zip was doing heroes work holy shit 3:04",positive,0.8674,0.8674,0.0044,0.1282,7,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"The Bulldog is class",positive,0.4859,0.4859,0.1753,0.3388,11,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"Randy looks good! well done sir!",positive,0.9728,0.9728,0.0015,0.0257,23,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"this is what we have been waiting for. jimmy b with the boyz",positive,0.8015,0.8015,0.0196,0.1789,11,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"37:38 I only see two calfreezies chilling in the cart",negative,0.7086,0.2883,0.0031,0.7086,3,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"13:37 when tubes’ hat flies off his head 😂😂😂",negative,0.7070,0.2844,0.0086,0.7070,6,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"Jimmy is like any older version of Calfreezy",negative,0.8825,0.1158,0.0017,0.8825,2,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"Slim shady ❌ Slam randy ✅",negative,0.5295,0.4440,0.0266,0.5295,8,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"calfreezy being humble saying harry is the best",negative,0.5302,0.4514,0.0184,0.5302,1,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"Every new human that enters Jimmys cart knows he only goes full speed.",negative,0.6230,0.3561,0.0210,0.6230,1,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"19:41 cal and cal laughing in synch and in the same way. Think it gave me ♋️",positive,0.8630,0.8630,0.0016,0.1354,1,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"Never heard of these guys before, but they were a great vibe 😊",positive,0.9747,0.9747,0.0013,0.0240,5,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"COMPILATION OF JB DRIVING PLEASE 😂😂😂😂😂",negative,0.7390,0.2577,0.0033,0.7390,1,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"I love how the bulldog quickly showed freezy who the banter merchant is",negative,0.5321,0.4654,0.0025,0.5321,0,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"Randy playing Jested 😂 36:22",negative,0.5636,0.4320,0.0044,0.5636,1,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"THE DREAM COLLLLLABBBB...Randy looking like a stud too 👀",positive,0.8145,0.8145,0.0040,0.1814,2,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"16:08 Is a top quality line",positive,0.8486,0.8486,0.0219,0.1295,3,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"Freezy and Jimmy are so alike 😂😂 they need more videos together, I'll be subscribing to them! I was at the second to last ever soccer AM and I miss it 😢",positive,0.9439,0.9439,0.0012,0.0549,2,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"Let’s gooo Randy in the vid, don’t listen to the negativity, also you looking very in shaped",positive,0.8190,0.8190,0.0017,0.1792,13,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"Jimmy speeding off in the cart is inevitable 😂",negative,0.6547,0.3374,0.0079,0.6547,1,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"This is like when you were a kid and your 2 favourite shows did a cross over episode",negative,0.6597,0.3371,0.0032,0.6597,0,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"This has got to be one of the best collabs! Genuinely hilarious🤣",positive,0.9847,0.9847,0.0018,0.0136,0,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"Freezy is absolutely terrified about that hat coming off",negative,0.5137,0.4831,0.0032,0.5137,0,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"13:51 🥶",negative,0.4328,0.4113,0.1559,0.4328,2,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"That winter Olympics comment was mad 😂😂",negative,0.6302,0.3067,0.0631,0.6302,0,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"Jimmy is exactly what freezy needs to keep him in check, when he ripped him about the flags was hilarious 😂😂",positive,0.9415,0.9415,0.0012,0.0573,0,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"So proud of you randyyyyyyooooo 💪🏽",positive,0.9827,0.9827,0.0015,0.0157,1,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"Great collab 🥳🥳",positive,0.7277,0.7277,0.0687,0.2035,4,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"Dang Randy 💪👏",positive,0.4492,0.4492,0.2046,0.3462,1,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"Randy looks incredible! What a transformation",positive,0.9723,0.9723,0.0022,0.0255,1,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"Can I just thank whoever it is that added the roll out to the tracers on the map, this has been my biggest pet peeve watching your guys videos for ages",negative,0.9297,0.0691,0.0012,0.9297,0,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"That Winter Olympics comment was jokes 😭",negative,0.6325,0.2794,0.0881,0.6325,0,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"Yes Randy, looking fly brother.",positive,0.4918,0.4918,0.1600,0.3482,1,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"Randy really looks incredible. I’d love to lose 40lbs wonder what he changed to get that way I could stand to do the same",positive,0.9740,0.9740,0.0011,0.0249,3,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"This was absolutely brilliant we need a round 2",positive,0.8287,0.8287,0.0455,0.1258,0,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"Cal jumping out the cart almost sent Jim to an early grave",negative,0.5860,0.4105,0.0036,0.5860,0,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"Looking good Randy. Nice one pal. Brilliant video lads.",positive,0.8641,0.8641,0.0293,0.1066,1,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"Have to do this collab again lmao",positive,0.7523,0.7523,0.0134,0.2343,0,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"RANDY LOOKING GOOD BABY",positive,0.6801,0.6801,0.0362,0.2837,2,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"Callux and Bullard, the 2 biggest buggy menaces",negative,0.7767,0.2210,0.0023,0.7767,0,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"I don't usually post comments, but I'm happy for Randy and all the support he gets",positive,0.9466,0.9466,0.0013,0.0520,0,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"Randy looking good!",positive,0.6043,0.6043,0.0746,0.3211,3,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"even the arguments are hilarious!",positive,0.6808,0.6808,0.0406,0.2786,0,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"wtf randy looks like a new man",positive,0.6557,0.6557,0.0333,0.3110,1,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"Freezy as a wild buggy passenger is brilliant🤣 had it with Harry and now Jimmy",positive,0.9722,0.9722,0.0011,0.0267,0,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"Whoever thought it was a good idea putting jimmy with freezy in the cart, thank you seeing the fear in his eyes was priceless 😂😂 love having guys that can banter with freezy also makes him more relata",positive,0.6278,0.6278,0.0022,0.3700,0,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"Randy looking gooooood",positive,0.4548,0.4548,0.1739,0.3713,1,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"Brilliant, just Brilliant 😂😂",positive,0.4097,0.4097,0.2514,0.3389,1,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"This is the absolute chaos we needed!",positive,0.7612,0.7612,0.0032,0.2355,0,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"We want all the boys back together",positive,0.4803,0.4803,0.1424,0.3773,0,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"What a collab😮👌",positive,0.6206,0.6206,0.1051,0.2743,1,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"Big personalities, tough conditions and a format that keeps everyone guessing from the first tee to the final putt. Scramble versus alternate shot always brings out the best competition, and this one",positive,0.9839,0.9839,0.0010,0.0151,1,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"Yes Randy!! Looking 10/10! Well done on the hard work to get there, very impressive, should be very proud of that! No simple matter",positive,0.9863,0.9863,0.0013,0.0124,1,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"Need a rematch with better weather!",positive,0.7273,0.7273,0.0075,0.2652,0,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"'hows he done that, hes hit the last 3 through his legs' killed me",negative,0.8456,0.1525,0.0019,0.8456,0,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"I hope Randy makes a video on his weight loss. Mad impressive.",positive,0.7000,0.7000,0.0393,0.2607,1,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"Randy might have wanted to play a round before the comeback here lmao",negative,0.5412,0.4374,0.0215,0.5412,0,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"Randy looking good, he's lost even more weight since the last video he was in. Very noticeable in this video straight away. Go on King 👑",positive,0.9825,0.9825,0.0011,0.0164,2,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"Great vibes all around this vid",positive,0.9651,0.9651,0.0046,0.0302,0,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"Freezy intros are undefeated",positive,0.4390,0.4390,0.1978,0.3633,0,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"Hands down the best guest on the channel.",positive,0.6287,0.6287,0.1057,0.2655,0,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"This was the crossover I was waiting for omllllll",positive,0.9293,0.9293,0.0040,0.0667,0,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"What a collab! Great vibes from Golf Life Boys!! Great Lads.",positive,0.9857,0.9857,0.0013,0.0131,1,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"Big up Randy bro is looking fresh happy joyful and the weight loss is just crazy ❤",positive,0.9829,0.9829,0.0011,0.0160,1,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"This is the video ive been waiting for 💯",positive,0.7648,0.7648,0.0561,0.1791,1,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"Great to see Simon back with the boys",positive,0.8699,0.8699,0.0246,0.1055,1,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"Ayyy another fire episode",positive,0.4329,0.4329,0.2297,0.3373,1,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"It would be very smart to do one of these tournaments once a year",positive,0.6604,0.6604,0.0031,0.3365,0,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"Impeccable vibes",positive,0.4937,0.4937,0.1316,0.3747,0,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"watching lux play from the first vid to now is crazy",positive,0.8259,0.8259,0.0037,0.1704,1,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"Best collab on the channel 100%",positive,0.6836,0.6836,0.0694,0.2470,0,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"Freezy and Jim (I think) are like young and old versions of the same person 🤣",positive,0.5669,0.5669,0.0058,0.4273,0,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"Holy refresh pull 🙏",positive,0.4795,0.4795,0.1493,0.3711,1,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"Jimmy cracks me up man😂",positive,0.4937,0.4937,0.1716,0.3348,1,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"The way lux nearly made Randy come out the kart killed me off 😂😂",negative,0.6811,0.3160,0.0029,0.6811,0,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"Just sat down for food banging refresh pull",positive,0.6949,0.6949,0.0076,0.2975,1,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"Seriously proud of Randy, he looks amazing",positive,0.9407,0.9407,0.0076,0.0517,0,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"What’s the joke for the Winter Olympics? Why is which one so funny",negative,0.8144,0.1702,0.0154,0.8144,0,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"13:35 donnys hat went flying",positive,0.5473,0.5473,0.0162,0.4365,0,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"This is what ive been waiting for 😂",positive,0.4608,0.4608,0.1929,0.3462,0,1,73,73,0,27,2026-04-15T11:21:25.240Z
Mw2BM8WhTqo,"Not having Harry here with Jimmy is CRIMINAL",negative,0.8317,0.1666,0.0017,0.8317,1,1,73,73,0,27,2026-04-15T11:21:25.240Z
